timestamp	commit	metric	value	status	description
20260903_2115+08	0ece52d	mcp-client-explorer:first_suite	0→34/+34 (3 cycles, all keep, 4 red-verified bugs)	keep	Evening code-lab series (never-cycled, thinnest: 864 LOC/0 tests). C1 0ece52d: golden-path characterization suite 34 tests (RawServer stdio harness + MCPClient E2E) — first run caught REAL bug: Tool.from_dict read snake_case input_schema while wire format is inputSchema → every discovered tool silently got empty schema {}; tolerant-reader fix both spellings (+Resource mimeType same-family). C2 6410ceb: server crash-proofing red×3 — non-dict JSON ([1,2,3]/42/null) raised AttributeError outside JSONDecodeError catch and KILLED main loop (server silently dead for all later requests); fix isinstance guard→-32600 per garbage line + per-line exception guard; notifications (no id) were answered with id:null -32601 error (JSON-RPC 2.0 violation) → never reply. C3 60a7add: client robustness red×3 — start() returned True even when server never answered initialize (silent false-success, worse than failure) → check response, cleanup, False; dead server made list_tools raise BrokenPipeError (inconsistent vs alive-server None surface) → OSError→None; request_timeout ctor param for testability; stop() wait-guard. 40/40 x2 @ every cycle, 1.6-3.2s suite, demo roundtrip exit-0. 1 test-authoring bug caught at first run (garbage-line -32600 replies consumed as initialize response — drain-then-assert). Monorepo commits.
20260904_0330+08	7f525f4	amg:C545_bare-affirm_face+sidechannel_negative	262→263/+1 (1 cycle, keep, red-verified negation test)	keep	C545 double-result cycle. A: sidechannel productionization census-negative — queue③ closed. Census 500q: 393 none/48 hybrid/29 embed/30 abs; embed structurally banked-dead (pref_abstain gates pref rows to IDK before ranking); 500 distinct hay_keys → cache never shared across questions, cold embed ~13s/q → full sc=True run ~110min; pruned to the only mutation-capable surface: 48 hybrid rows 3-arm (stored / scFalse-now / scTrue-now, HEAD judge all arms) = 25=25=25 NET-ZERO, 1 pred moved (1903aded still NJ), 0 noise (scFalse-now byte-identical to stored, 3rd stability confirmation). #083 offline @5 gain does NOT transfer end-to-end — retrieval reflow absorbed by answer gate. sidechannel default stays False, +2 pin tests (default flip must re-read census). Key pruning lesson: form-gate guarantee (452 rows structurally untouched) makes 48-row targeted run = full-run conclusion at 8x less compute. B: bare-affirmation face +1 — GT normalizes to bare 'Yes' (5-row population, census-first full enumeration): b01defab 'Did I finish reading The Nightingale?' GT Yes vs narrative-affirmative answer (nether superset branch sees ref tokens). First census 0-fires was tokenizer artifact (single vs double quote style asymmetry — strip quotes in norm, keep n't info for negation detection only). 6 gates: bare-GT / aux-initial / full content-token coverage (exact or 4-char stem) / >=2 stem hits / negation window ±6 tokens (n't splits to didn+t; bare token t only arises from contractions, safe marker) / interrogative-echo (hit-sentence ending ? = question-back form 42ec0761). NEEDS_JUDGE-zone only (guards return WRONG before). A/B full-500 stored preds × old/new judge via monkeypatch same-source: old=262 exact, flips=[b01defab] only, 0 downgrades. +8 tests red-first (negation test caught didn't→didn t split). Suite 10240→10250 green 316s. Trajectory 0.518→0.520→0.524→0.526.
20260905_0330+08	6404558	a2a-minimal:first_suite	0→32/+32 (1 cycle, keep, 5 red-verified)	keep	3AM project-testing cycle: baseline scan 9 suites (never-cycled candidates: a2a-minimal 342 LOC/0 tests = thinnest, agent-log has bats suite, mission-control/babylon static pages no code, wget-rust cargo; slow ams/atc skipped per prior cycles). Real bug red×5: do_POST json.loads(raw) unguarded — invalid JSON, empty body (Content-Length 0 → read(0) → loads(b"")), non-dict JSON ([1,2,3]/null) all raised unhandled in BaseHTTPRequestHandler → connection dropped without response, client sees RemoteDisconnected (same crash family as mcp-client-explorer C2; stdlib server survives but zero diagnostics). Fix: try/except JSONDecodeError/UnicodeDecodeError → -32700 parse error; isinstance dict guard → -32600 invalid request; id:null per spec. 32 tests zero-dep unittest: TaskStore 5, AgentExecutor 4 (incl unicode codepoint reverse + incrementing artifact index), HTTP E2E 10 (discover/message-send/multi-turn taskId/cancel/errors/404/card isolation), malformed 5 red-verified + alive-after-garbage pin. 32/32 x2 green 1s, demo roundtrip subprocess OK. Monorepo commit 6404558.
20260905_2100+08	91ff41f,aed60c2,e42e1fc..6b94c5b	wget-rust:first_full_suite	4→25/+21 (4 cycles, all keep, 2 red-verified real bugs)	keep	Evening code-lab series (never-cycled, thinnest: 403 LOC Rust/4 tests). C1 91ff41f: +8 url_parser/output_path characterization (uppercase-scheme normalize, query/fragment excluded from filename, userinfo/ipv6/bare-host, relative-rejected; pinned percent-encoding-kept as wget-parity debt). C2 e42e1fc: e2e harness (std TcpListener server + real reqwest) 8 tests + RED-FIRST 416 fix — resume of complete file got 416 Range Not Satisfiable and bailed with generic error; wget semantics = report done; guard: Content-Range total ≠ local len → stale-file error (both red-verified). Retry-count semantics pinned (retries=N ⇒ N+1 requests), truncate-redownload on ignored-Range pinned. C3 aed60c2: RED-FIRST IPv6 DNS fix — main.rs pre-flight dns_resolver::resolve got ParsedUrl::host() with brackets ([::1]) → getaddrinfo EAI_NONAME, download DOA for IPv6 URLs; fix = normalize brackets before lookup (C1 comment wrongly said no caller — main.rs proves otherwise, comment corrected). +Cli contract tests (defaults, -o/--resume/--timeout/--retries). C4 6b94c5b: mid-stream disconnect test — first run was HARNESS ARTIFACT (auto-Content-Length made 5-byte body a complete valid response; file content contradicted expected error path = sanity check caught it), added declared_len override to simulate CL=11/sent=5; downloader recovers via retry, final file exact. 25/25 x2 green, zero warnings. Monorepo commits.
20260906_0330+08	d5c11b7	pocket-agent:self_evolving_coverage	24→58/+34 (1 cycle, keep, 8 red-verified + 1 dead-template)	keep	3AM project-testing cycle: baseline scan 10 suites green (agent-log bats 49/49 never-cycled-but-well-covered, a2a-minimal 32, mcp-client-explorer 40, agent-memory-graph 10250, context-forge/sotk/a2a-trust/agent-observability green per prior cycles; ams/atc skipped slow). Picked pocket-agent self_evolving_agent.py: 215 LOC shipped 09-03 with ZERO tests (existing 24 only cover pocket_agent.py). 3 real bugs red-first: (1) base64_tool template 100% DEAD — _build looks up namespace[key] but template code defines base64_encode → KeyError on any spec matching it (generate("base64") crashed); demo masked it by using spec "base64_encode" which silently fell through substring-match to a no-op ECHO tool (output "[base64_encode] → text" labeled as the tool, never encoding). Fix: template key renamed to base64_encode (key now names the function it defines). (2) malformed spec ("my tool!"/"1abc"/keywords) → unguarded exec raised SyntaxError out of evolve(), killing the agent loop (same unguarded-parse family as a2a-minimal 6404558/mcp-client-explorer C2). Fix: evolve() catches SyntaxError → ❌ message, zero state mutation. (3) empty spec matched fibonacci via empty-string-substring quirk → explicit falsy guard → ❌. 34 new tests (TestEvolvingTool hash/stability, 8 template correctness incl. sha256 known vector + fib/prime/palette-hue-wrap/uuid-uniqueness, unmatched-spec echo fallback, agent evolve/use/inspect/status lifecycle, malformed-spec parametrized ×4 + empty + usable-after-failure) + template-integrity parametrized guard over all TOOL_TEMPLATES keys (would have caught dead template at birth). Red run 8 failed/18 passed → green 58/58 ×2, demo roundtrip exit-0 with real base64 output. Monorepo commit.
20260906_2100+08	a27b9c2,8720bc2,59eaf31,12878d8	langgraph-bridge:config_sentinel_hardening	261→280/+19 (4 cycles, all keep, 12 red-verified)	keep	Evening code-lab series (idle 2.5mo since 06-26, 25 modules/261 tests). C1 a27b9c2: batch() concurrency<1/NaN = zero worker coroutines → silent no-op returning {completedCount:0} (false-success family); fail-fast RangeError at construction + 7 config tests (4 red). C2 8720bc2: throttle limit<1 = timestamps.length<limit unreachable → every call queued forever = DEADLOCK (worse than false-success); withRetry maxAttempts<1 = loop never runs → throw undefined violates throws-last-error contract; both RangeError at construction +7 tests (6 red). C3 59eaf31: seal(detectMutations:true) returned UNFROZEN proxy → isSealed() disowned its own output (identity contract); freeze target under proxy, set-trap still blocks+reports, +3 tests (1 red). C4 12878d8: withTimeout classified timeouts by err.message.includes("timed out") — upstream error mentioning "timed out" swallowed as fake _timeoutError fallback; sentinel TimeoutError class + instanceof detection, +2 tests (1 red). 280/280 x2 green ~4.7s. Monorepo commits.
20260907_0330+08	e6aabae(sotk@own-repo)	sotk:consensus_zero_valid_contract	571→591/+20 (1 cycle, keep, 3 red-verified)	keep	3AM project-testing cycle: baseline scan sotk=longest-uncycled real suite (17d, 571/571 green, 10s); agent-log 49/49 green. Coverage map via --experimental-test-coverage: batch-validate 58%/metrics-collector 75% = type-erasure phantoms (uncovered ranges all interface/header lines); REAL gaps diff-results 77% (root-level branches, formatDiff removed section) + consensus 84-86. RED-FIRST bug: consensusGenerate 0-valid returned {data: undefined} typed non-optional T via dead fallback (validResults⟹bestHash non-null) — throw-with-diagnostics fix, cycle12 old test strengthened. Finding: parse-catch unreachable because extractBalanced self-validates (extract-json.ts:100) — every non-null extractJSON output parses; diff canonicalize/deepEqual object branch also API-unreachable (flatten leaves are primitives/null) — dead-defensive-code family ×2 documented. +20 tests (root branches/primitive-common/key-order-flatten/zero-valid contract), 591/591 ×2 green tsc clean, coverage diff-results 80.7→93.6 branch. sotk own-repo commit e6aabae pushed + own experiments.tsv row.
20260908_0330+08	71b741e	agent-log:F25-F26_grep_date	49→69/+20 (1 cycle, keep, 2 red-verified)	keep	3AM project-testing cycle: baseline scan → agent-log longest-uncycled real suite (08-29 F24, 10d; context-forge 08-30 next). Coverage map: sessions/session/find/tail/trend/date/grep = 0 bats coverage (7 of 14 commands; root test-find.sh legacy script never wired in). RED-FIRST ×2: (1) cmd_grep `grep -r|head -50 || echo "(no matches)"` under set -o pipefail — >50 matches → head closes pipe → grep SIGPIPE 141 → pipefail → false "(no matches)" printed AFTER 50 real results (live-verified: 2000-line fixture → 51 lines, last = "(no matches)"); display-layer false-claim family (5th-instance rule); 0-match path only worked by pipefail accident. Fix: capture+`|| true`+explicit empty check, TTY --color=always parity kept. (2) cmd_date session activity `! -newermt "$d 23:59:59"` excluded 23:59:59.001-.999 mods; fix = next-day 00:00:00 bound. +14 characterization tests F26 (sessions order+json, session exact/partial/missing/json, find content/-a/-json/usage, tail latest/-n, trend json count/scale). 69/69 ×2 green ~8s. Non-bug note: classify_activity `((x++))` set-e landmine masked by && call-context (bash -e-ignored-in-function rule) — flagged in tsv, not changed. Monorepo commit 71b741e.
20260909_0300+08	acb371b(mc@own-repo,pushed)	mission-control:testable_extraction	0→24/+24 (1 cycle, keep, 2 red-verified latent bugs)	keep	3AM project-testing cycle: baseline scan → mission-control longest-uncycled real code (04-16, 5mo) AND zero tests (151-line monolith script, everything top-level with side effects: sh()/subprocess/file writes at import). Refactor to testable: extracted parse_cron_jobs(cron_out)/ago(ms,now_ms)/parse_meminfo(text) as pure module functions, wrapped orchestration in main() guarded by __name__ — behavior-preserving verified by full-output diff vs pre-refactor snapshot (only time-drift fields differ; cronJobs identical). RED-FIRST ×2, both proven empirically against git HEAD old code before fix: (1) row_re required literal 'cron ' after name → openclaw --every/--at schedule jobs (confirmed real types via openclaw cron add --help) silently dropped from dashboard cronJobs+counts — latent, no live instance today (all 15 jobs cron-type), fixed regex to (?:cron|every|at); 6/7-col branch + glue-strip + @tz-strip + ellipsis logic untouched and now characterized incl. real 6-col glued row 'Asia/Shangha... in 2h' (live data exercises it). (2) ago() future timestamp → '-5s ago' negative strings on dashboard; clamped max(0,d)→'0s ago'. Fixture lesson: crafted every-row with all single spaces was unrealistic (2+ space column split → 1 col → dropped for a second reason); fixed fixture to real table alignment, added every+tz glued 6-col variant. 24/24 ×2 green 0.04s (stdlib unittest, pytest-compatible). Own-repo commit acb371b pushed (data/dashboard-data.json left for 06:00 dashboard cron as usual). Monorepo commit for tsv+memory.
20260909_2100+08	80ef841,1965fad,973d380,6a9ef73	openclaw-mcp-server:server_hardening	17→24/+7 (4 cycles, all keep, 3 red-verified + 1 contract-fix)	keep	Evening code-lab series (idle 8d since 09-01, longest-uncycled real suite; 162 LOC + 17 tests baseline). C1 80ef841 RED-FIRST crash: client abort mid-body (raw socket POST Content-Length 10000, destroy at 150ms) → for-await body loop threw ECONNRESET/aborted in async handler → unhandled rejection → process exit code 1, ALL live sessions down (probe-verified before fix). Fix: extract handleRequest() + whole-handler crash guard (subsumes transport-only try/catch that never covered body loop); +2 tests on dedicated port-3196 instance (abort survival + post-abort aliveness), red 0/1 → green. C2 1965fad red-first ×2: (a) unbounded body buffering = memory DoS → drain-but-dont-buffer past 1MB cap → 413 (red: 1.5MB got 200); (b) wrong-diagnosis family: malformed JSON + no session header returned -32000 "Mcp-Session-Id required" blaming session for parse failure → POST+parse-failed → -32700 (GET/DELETE keep transport semantics). C3 973d380 resource-leak family: sessions map only shrank via DELETE → vanished clients leaked McpServer+transport forever → SESSION_TTL_MS env (default 30min, NaN/≤0→default) + lastSeen per request + reaper interval clamp(TTL/2, 50ms, 60s); +3 tests TTL=500ms (active survives 2×TTL of touching / idle reaped to 404 / fresh unaffected). Test-isolation lesson: ttlInit() must clear stale sid first — initialize-with-old-header got SDK-rejected → cascade artifact disguised as second red (independent-sanity discipline). C4 6a9ef73 contract-fix: SDK Transport.close() is Promise<void> → reaper sync try/catch let rejection escape → crash (C1 family); Promise.resolve(...).catch swallows both; no forced red (close cannot naturally reject in-process, fix follows declared contract — honestly noted). README: env vars + 4 hardening guarantees documented. 24/24 ×2 green each cycle. Monorepo commits.
20260910_0330+08	ab10518	context-forge:F84_guard_clause_dead_branch+branch_coverage	1511→1555/+10 (1 cycle, keep, 1 red-verified dead-branch bug)	keep	3AM project-testing cycle: baseline scan → context-forge longest-uncycled real suite (08-30 F-something, 11d; 1511 tests, run1 1 fail = node --test deserialize flake per rerun-2x rule, run2 green; agent-task-cli 1800/1800, agent-memory-service 724/724 green). Coverage map via --experimental-test-coverage: 96.74% line/88.19% branch; largest non-main() gaps = 5 analyzer branches (main() CLI entry 2576-2691 excluded as untestable-by-import, noted for future spawn-based f16-style tests). RED-FIRST dead-branch bug in analyzeGuardClauses guard-opportunity detection (10223-10238): afterIf=lines[ifEnd] reads the if-closing-brace line itself, so style A ('}' newline 'else {') never matches /^else/; style B ('} else {' same line) re-opens a brace so ifBraceDepth never returns to 0 there → ifEnd lands on function end → branch unreachable for ALL realistic code (only fires via contrived brace-in-string alignment — dead-defensive-code family, 3rd instance). Fix: scan forward up to 3 lines from ifEnd for next non-empty line (style A handled surgically; style B documented as known limitation, not fixed — would need brace-parity rewrite). +10 tests f84-analyzer-branches.test.mjs covering the 5 uncovered branches (async unhandled-rejection look-ahead pos/neg, code-smells arrow>=5 params pos/neg, guard-clause style A pos + small-body neg, parameter-objects 3-optional-params pos + required-only neg, return-paths same-line-after-return pos + early-return-guard neg). 1555/1555 x2 green ~23s (baseline 1511 undercounted by flake per TOOLS.md). Lesson: test-shape assumptions cost 4 test rewrites (async returns files[].issues+totalUnhandledRejections not issues; smells returns summary.tooManyParams+files[].issues) — check existing f66/f56 tests for shape BEFORE writing assertions. Foreign untracked file test/f13-template.test.mjs found in worktree — NOT mine, left alone per 08-28 staged-diff rule. Monorepo commit (context-forge has no own .git).
20260910_2130+08	dc659f7	a2a-trust:identity_pinning+fail_open+wire_fidelity	87→94/+7 (2 cycles, both keep, 7 red-verified)	keep	Evening code-lab series (idle 8d since 09-02, longest-uncycled real suite; ~440 LOC + 81 tests baseline, 87/87 x2 green pre-cycle). C1 ab3aa8b: (a) verifyInbound impersonation hole — signature verified ONLY vs card-embedded key (attacker-controlled data) so self-signed card claiming any agent id passed = trust layer proved card-consistent-with-itself, not identity; fix verifyInbound(signedCard, pinnedJwk?) verifying vs registry-pinned key (legacy mode kept + documented as NOT identity proof; red: forged trusted-agent card accepted vs victim pinned key). (b) scoreDecay time travel — negative hours RAISED score (x-(-d)), NaN → NaN score via Math.max(0,x-NaN); guard !(hours>0)→no-op consistent w/ unknown-agent semantics. Test-craft lesson: assert.equal(NaN,NaN) passes (node strict assert = Object.is) — pin unchanged-value not self-equality. C2 dc659f7: (a) requiredLevel fail-open — canDelegate/checkAccess with typo/case/undefined level → indexOf=-1 → compare >= -1 always true = ALLOW-EVERYTHING (invalid-config→silent-disaster family, worst direction in a trust layer); fix TypeError fail-fast; unknown meaningless as minimum bar for gating → also rejected in checkAccess (still valid in canDelegate 4-level list); legit levels pinned non-throwing. (b) canonicalize wire infidelity — undefined object value → bare undefined token (non-JSON canonical string) → sign(data) then JSON.stringify/parse round-trip → verify FALSE (silent breakage in the layer whose whole point is wire transport); fix canonicalize matches JSON.stringify semantics (drop undefined props, null slots in arrays); 3 wire-fidelity tests incl. nested. 94/94 x2 green both cycles. Pre-existing tsc errors (missing @types/node env noise, untouched files) noted as not-mine. Monorepo commits.
20260910_2200+08	edbd4c0	mcp-client-explorer:handshake+stderr_deadlock+params_silent_hang	40→46/+6 (2 cycles, both keep, 3 red-verified + 1 contract)	keep	Evening code-lab continuation (idle 7d since 09-03, 40/40 green baseline). C1 dc659f7: (a) notifications/initialized NEVER sent — dead code after return in _initialize() (return 前无变量接住响应，通知发送成了不可达代码), spec-compliant servers reject post-handshake requests; fix = send after successful initialize; RED via marker-file fake server (FakeServerScript harness: [sys.executable,-c,script] 完全可控行为，比 mock 客户端内部更诚实). (b) stderr 管道死锁 — stderr=PIPE 从不排空，MCP stdio server 按惯例往 stderr 写日志（SDK 就这么干），64KB 缓冲填满 → server 阻塞在 stderr write → 永不响应 → 客户端全部请求超时; fix = daemon 排空线程 + deque(maxlen=50) 尾巴留调试; RED = 200KB stderr flood → start() 假 False. (c) _send_notification OSError/ValueError 守卫（die-after-init 契约，随 (a) 变成活代码；独立不红，诚实标注 = C4 契约修复先例）. C2 06d0e58: params 非 object（list/str/int）→ params.get() AttributeError → run() 主循环守卫吞掉 → 请求永无响应 = silent-hang 家族（第 2 例进 tsv；「单行处理异常绝不允许杀死主循环」的守卫自己成了静默失联的帮凶——守卫范围 vs 响应义务的张力）; fix = -32602 Invalid params 显式回包. 46/46 x2 green. 教训: 崩溃守卫必须区分「继续服务下一请求」与「对该请求欠一个回包」.
20260911_0300+08	b01c75f(mc@own-repo,pushed)	prompt-mgr:markdown_fence_safety	403→409/+6 (1 cycle, keep, 3 red-verified silent-data-loss)	keep	3AM project-testing cycle: baseline scan 11 suites (longest-uncycled: agent-context-store 13d/2994 green 10s, prompt-mgr 12d/403 green 1.1s 99 0ne cov; recent 1-2d: context-forge/mission-control/a2a-trust/mcp-client-explorer/openclaw-mcp-server). Primary target prompt-mgr. RED-FIRST: markdown roundtrip silently DROPS content when template body contains a bare ``` line — to_markdown emits naive 3-fence, from_markdown closes on exact "```", so the content fence line closed the export fence early and every line between it and the next ``` vanished (verified: "naughty fence" disappeared, content mangled to before\nafter = silent-corruption family, worth flagging as worst-kind: export→import without error). Fix CommonMark-style: to_markdown fence = max(3, longest backtick-run at content line-starts + 1); from_markdown closes only on backtick-run >= opening fence length, shorter runs stay content (exact-3 blocks byte-identical behavior — all 403 legacy tests untouched and green). +6 tests test_markdown_fence_safety.py incl. 3 red-verified vs pre-fix, longer-run (````) roundtrip, close-on->= semantics, unterminated long fence, back-compat characterization. 409/409 ×2 green 0.7s. Secondary: acs coverage scan 68% (4084/12757 missing in 28.9k-line monolith) — real gap mapped for a future dedicated cycle, too big for remaining budget. Own-repo commit b01c75f pushed; monorepo commit for tsv+memory.
20260913_0330+08	9fb179e(acs@own-repo,pushed)	agent-context-store:velocity_reconstruction_stale_now	3103→3108/+5 (1 cycle, keep, 2 red-verified false-stagnant)	keep	3AM project-testing cycle: baseline scan 3 stale suites all green (agent-context-store 3103/9.5s ≈15d stale, mapped 09-11 as dedicated coverage target → primary; openclaw-langgraph-bridge 280/280 ≈12d; agent-observability 245/245 6d; others 1-3d per tsv). Coverage scan: context_store.py 93.7% (09-11 note of 68% was the statements-denominator measure, not a regression), biggest gaps = quality_velocity_tracker auto-reconstruction path (L21750+, never tested) + store_health_forecast regression path (L22321+, zero tests). RED-FIRST real bug: reconstruction consulted only version snapshots, and versions hold PRE-mutation states only — once a key had any version history the CURRENT entry content was invisible, so checkpoints at/after the newest version reported stale quality; probe: store improved 1h ago read meeting_rate 0.0/direction stagnant at now (false-stagnant family), store_health_forecast inherited (exp-smoothing 0). Fix: current state as candidate state at cp_ts, guard entry.updated_at <= cp_ts (subsumes old created_at fallback since updated_at >= created_at; best_v_ts race kept short-circuit-safe). +5 tests incl. empty-store insufficient-data forecast path; target-region >=4-line gap runs 5→0; 3108/3108 ×2 green (9.5/9.8s). Lesson: --cov-report= (empty) writes NO cov.json — analyzed a stale pre-fix report and nearly concluded the fix was a no-op; regenerate via coverage json before reading. acs has own repo (ee23658..9fb179e pushed); monorepo commit for tsv+memory only.
